Šalies id,Šalis,Portalo ID,Naujienų portalas,Kalba,Skenavimo laikas,Kategorija,Tekstas,Nuoroda
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Kaip hobį paversti svajonių darbu? Atsakymą turi tai padaręs Martynas,https://www.15min.lt/verslas/naujiena/karjera/kaip-hobi-paversti-svajoniu-darbu-atsakyma-turi-tai-padares-martynas-666-1743710
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Metė sėkmingą kirpėjos darbą ir save atrado kitoje srityje: iškeltus tikslus viršija dvigubai,https://www.15min.lt/verslas/naujiena/karjera/mete-sekminga-kirpejos-darba-ir-save-atrado-kitoje-srityje-iskeltus-tikslus-virsija-dvigubai-666-1697570
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Lenktynininkai pasidalino savo ritualais prieš varžybas ir papasakojo apie laimės talismanus,https://www.15min.lt/gazas/naujiena/autosportas/lenktynininkai-pasidalino-savo-ritualais-pries-varzybas-ir-papasakojo-apie-laimes-talismanus-25-1902294
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Organizatoriai skelbia „Aurum 1006 km lenktynių“ pradžią ir įdomiąją statistiką,https://www.15min.lt/gazas/naujiena/autosportas/organizatoriai-skelbia-aurum-1006-km-lenktyniu-pradzia-ir-idomiaja-statistika-25-1902292
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Palangos lenktynėse policija dalijo baudas dalyviams: užsižiūrėję smalsuoliai sukėlė avarijas,https://www.15min.lt/gazas/naujiena/autosportas/palangos-lenktynese-policija-dalijo-baudas-dalyviams-uzsiziureje-smalsuoliai-sukele-avarijas-25-1902280
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Vištienos draugai: marinatai, kurie neprašauna pro šalį",https://www.15min.lt/maistas/naujiena/naujienos/vistienos-draugai-marinatai-kurie-neprasauna-pro-sali-1042-1862624
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Grilinkite kaip virtuvės šefas: tendencijos, triukai ir išskirtinis receptas",https://www.15min.lt/maistas/naujiena/virtuve/grilinkite-kaip-sefas-tendencijos-virtuves-triukai-ir-isskirtinis-receptas-1044-1900110
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Grilio kepsniai su slaptu užtaisu nepalieka abejingų,https://www.15min.lt/maistas/naujiena/naujienos/grilio-kepsniai-su-slaptu-uztaisu-nepalieka-abejingu-1042-1696708
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,Liepa Kaune: kelionės laiku ir festivaliai kas savaitę,https://www.15min.lt/kultura/naujiena/kaunas-2022/liepa-kaune-keliones-laiku-ir-festivaliai-kas-savaite-1102-1744182
CR002,Lithuania,NP_002,15min.lt,lt,2022-07-14 07:25:00,Start page,"Liepą „Kaunas 2022“ vasaros scenoje – baskai, akapela iš Aliaskos, šiuolaikinis cirkas ir didžiausias repo orkestras",https://www.15min.lt/kultura/naujiena/renginiai/liepa-kaunas-2022-vasaros-scenoje-baskai-akapela-is-aliaskos-siuolaikinis-cirkas-ir-didziausias-repo-orkestras-29-1742382
